kalimat_id,kata,sense,kalimat,pos
960333,membawa,3005,selain itu ada tiga perbedaan utama antara sangkakala penghakiman dan cawan penghukuman pertama sangkakala penghakiman malapetaka yang membawa parsial kehancuran dan malapetaka atas 13 dari alam dan orang orang sementara cawan penghukuman serangan yang lebih parah langsung terhadap umat manusia dan alam sehingga membawa lebih banyak kekacauan di bumi dari sangkakala penghakiman,VB
956531,membawa,3001,pesawat itu bisa membawa bom konvensional fab 9000 kg 19800 lb raksasa tunggal setara dengan rusia dari bom grand slam inggris atau berbagai senjata nuklir dengan jarak tempuh sekitar 4800 km 3000 mil,VB
955681,membawa,3001,banyaknya orang jawa yang merantau ke malaysia turut membawa bahasa dan kebudayaan jawa ke malaysia sehingga terdapat kawasan pemukiman mereka yang dikenal dengan nama kampung jawa padang jawa,VB
963823,membawa,3004,van marwijk membawa oranje ke final piala dunia 2010 atau 32 tahun prestasi tertinggi mereka ketiga setelah 1978 dan 1974 di mana oranje julukan timnas belanda masuk final untuk kemudian kalah oleh argentina dan jerman barat,VB
963199,membawa,3003,alasan taufan adalah karena dia ingin membuat kamila bahagia dengan membawa fadil yang asli,VB
966385,membawa,3005,maknanya memohon berkat tuhan agar padi yang ditanam nanti menghasilkan bulir yang berlipat lipat hingga membawa kemakmuran bagi masyarakat,VB
958961,membawa,3001,akan tetapi fitzgerald gagal mengumpulkan cukup dukungan di irlandia dan pada bulan oktober bala tentara berkekuatan 1600 prajurit inggris dan wales mendarat di irlandia membawa serta empat senjata kepung modern,VB
954427,membawa,3001,wanita lain datang membawa nasi tumpeng dan meletakannya di tengah tengah,VB
963336,membawa,3004,kedatangan di notts county membawa schmeichel menjadi pemain termahal dengan nilai 1 juta pound per tahun,VB
956272,membawa,3001,dia pulang membawa minuman beralkohol dan memutar lagu sekeras mungkin untuk mengusir rasa sakitnya,VB
957066,membawa,3004,kehancuran yang didapat sebagai akibat dari pertempuran membawa india menuju zaman depresi sosial dan ekonomi kaliyuga atau zaman kegelapan yang dapat berakhir dalam jangka waktu yang lama,VB
952961,membawa,3003,dilain waktu pun anak laki laki vitomichael yang merupakan angkatan laut datang membawa kekasihnya kay adams,VB
960301,membawa,3005,setelah kemerdekaan negeri itu tercapai nasib membawa keberuntungan mereka masing masing,VB
956518,membawa,3005,minah meyakini bahwa anak yang lahir di bulan suro atau di bulan muharam nantinya akan membawa kesialan dan dianggap sebagai anak jin,VB
955254,membawa,3007,dengan membawa konsep trading market atau khusus untuk berjualan maka fashion show tidak dihadirkan dan nama trademark digunakan hingga sekarang,VB
956360,membawa,3007,cerita film ini dimulai dengan melia zreiq seorang perempuan tua dari eilaboun yang berkata saya berharap tuhan akan membawa perdamaian ke negeri ini dan mewujudkan masyarakat yang mampu tinggal bersama sama sebuah kehidupan yang indah,VB
960386,membawa,3003,jika berupa simbolik maka mungkin untuk mengambil bahasa alkitab yang ditemukan dalam maka aku akan membawa kamu ke dalam pembuangan jauh ke seberang damsyik,VB
956779,membawa,3002,kapal kapal ini memiliki bobot antara 500 hingga 1200 ton dan mampu membawa hingga 36 senjata sebagai pertahanan,VB
952958,membawa,3001,ia diberi dispensasi khusus untuk membawa pedangnya ke pengadilan hal tersebut sebenarnya dilarang dan dispensasi ini tidak diberikan oleh pejabat negeri han sejak xiao he,VB
997820,mengandung,2301,alkitab froschauer ini mengandung lebih dari 200 ilustrasi dan menjadi sebuah karya cetak penting pada saat itu,VB
996008,mengandung,2301,polibutena biasanya dibuat dari campuran cracking c4 setelah stream diberi perlakuan merox untuk menghilangkan belerang dan amina dan mengandung 1 butena 2 butena dan isobutilena,VB
998840,mengandung,2301,banyak mengandung protein dan asam lemak tak jenuh,VB
999751,mengandung,2301,palu yang terbuat dari baja dapat menciptakan bunga api maka pada industri seperti pertambangan batu bara yang terdapat metana atau dalam industri dengan lingkungan berbahaya yang mengandung gas yang mudah terbakar tidak digunakan palu baja,VB
997545,mengandung,2301,es krim umumnya mengandung lebih dari 50 udara setelah proses pengadukan,VB
995743,mengandung,2301,emoticons adalah blok unicode yang mengandung representasi grafis wajah manusia yang sering dikaitkan dengan emotikon klasik,VB
1000732,mengandung,2301,batang ini banyak mengandung silika,VB
995486,mengandung,2302,spesies dari genus ini mengandung bukan bertelur,VB
997993,mengandung,2301,orang mesir melihat proses penciptaan mengandung banyak aspek dan melibatkan banyak kekuatan,VB
999198,mengandung,2301,lapisan ini mengandung pembuluh darah akar rambut ujung saraf kelenjar keringat dan kelenjar minyak,VB
994929,mengandung,2301,minyak jagung juga mengandung ubiquinon alfatokoferol tinggi dan gamma tokoferol yang tinggi sehingga dapat menghindarkan dari ketengikan oksidatif,VB
998224,mengandung,2301,darah yang sudah mengandung oksigen kembali menuju atrium kiri melewati ventrikel kiri dan dipompa menuju seluruh tubuh melalui aorta di mana oksigen dipakai dan melalui metabolisme menjadi karbon dioksida,VB
996401,mengandung,2301,tubuh merupakan materi yang diperluas secara spasial sedangkan budi merupakan substansi yang berpikir dan mengandung jiwa rasional,VB
999407,mengandung,2301,lisosom mengandung enzim dan asam yang membunuh dan mencerna partikel atau organisme,VB
995538,mengandung,2301,dalam contoh lainnya formasi besi yang sangat lapuk di brasil menjadi petunjuk pada konsentrasi emas yang mengandung limonit pada tanahnya,VB
997584,mengandung,2301,sementara buku tahun 1929 seven hundred sandwiches mencakup bagian roti lapis bacon resepnya sering termasuk acar dan tidak ada yang mengandung tomat,VB
994817,mengandung,2301,selanjutnya adalah plumeria cendana meskipun berbau harum tetapi getahnya mengandung racun yang dapat menimbulkan rasa gatal,VB
997497,mengandung,2301,mereka menganggap cattell tidak pantas mendapatkannya karena penelitiannya yang meneliti tentang social intelligence dianggap rasis dan mengandung unsur nazi,VB
999053,mengandung,2301,bijinya yang memiliki salut biji yang dimanfaatkan bila mentah sangat beracun karena mengandung asam sianida dalam konsentrasi tinggi,VB
996407,mengandung,2301,ilmenit sangat sering mengandung sejumlah magnesium dan mangan maka rumus kimia penuhnya adalah femgmnti ilmenit membentuk larutan padat dengan geikielit dan pirofanit yang merupakan bagian dari kelompok larutan padat,VB
999448,mengandung,2301,di indonesia syarat hasil temuan yang akan dipatenkan adalah baru belum pernah diungkapkan sebelumnya mengandung langkah inventif tidak dapat diduga sebelumnya dan dapat diterapkan dalam industri,VB
997333,mengandung,2301,setiap kelopak nomor mengandung 2 orbital,VB
995776,mengandung,2301,gurmukhi adalah blok unicode yang mengandung karakter bahasa punjabi,VB
995216,mengandung,2301,organon juga sebuah judul yang diberikan bagi karya karya logika aristoteles yang mengandung arti bahwa logika adalah suatu alat yang digunakan untuk memperoleh pengetahuan filosofis atau untuk mengerjakan filsafat dan tidak dianggap sebagai suatu tujuan pada dirinya sendiri,VB
997876,mengandung,2301,berikut adalah daftar makanan yang mungkin mengandung tartrazin,VB
1016473,menjaga,2702,para tentara yang tengah menjaga stasiun membunh tersangka setelah 3 hingga 4 tembakan berdasarkan keterangan saksi mata,VB
1014231,menjaga,2702,kemudian beberapa anak harimau diberikan ke kuil dari waktu ke waktu biasanya ketika ibu telah dibunuh oleh pemburu orang lain yang ingin menyingkirkan harimau mereka hewan peliharaan atau mereka berada di bawah tekanan untuk melakukannya sebagai hukum dan kebijakan seputar menjaga spesies yang dilindungi menjadi lebih ketat,VB
1017503,menjaga,2701,sandi playfair dianggap tidak aman lagi untuk menjaga suatu kerahasiaan pesan karena komputer dengan peranti lunak tertentu dapat memecahkan suatu sandi dalam hitungan detik,VB
1017926,menjaga,2701,perumpamaan schopenhauer menggambarkan sekelompok landak yang perlu saling bersentuhan demi sebuah kehangatan sambil berusaha menjaga jarak agar tidak saling melukai dengan duri durinya,VB
1017521,menjaga,2704,pengunjung diminta untuk menjaga jalan dan menghindari menunjukkan atau makan makanan yang hewan mungkin direbut,VB
1015081,menjaga,2703,kita bersyukur sosok ibnu munzir mampu menjaga diri dan terus berbuat mempersembahkan yang terbaik untuk sulawesi barat,VB
1014977,menjaga,2702,setelah operasi dynamo selesai dia dihadapkan pada masalah besar menjaga perairan dover dari invasi jerman invasi yang telah diperkirakan,VB
1017465,menjaga,2703,setelah menyeberangi sungai kuning ke guanzhong wilayah pinggiran chang’an li yuan menugaskan li jiancheng dan liu wenjing untuk ke timur menjaga terusan tong dan lumbung yongfeng serta mengatasi segala kemungkinan datangnya bala bantuan sui dari ibukota timur luoyang,VB
1018077,menjaga,2701,beberapa pelajar menerangkan proklamasi pribadi gung ye sebagai buddha sebagai upaya untuk mengkukuhkan kekuasaannya karena ia merupakan anggota kerajaan silla tidak memiliki pengaruh atas tuan tanah dan pedagang lokal jadi ia berusaha untuk menggunakan kekuasaan agama untuk menjaga pemerintahannya yang terbukti tidak efektif,VB
1018480,menjaga,2701,beberapa jenis bakteri yang hidup di dalam saluran pencernaan ini tidak hanya menyerap nutrisi tetapi juga berperan dalam menjaga kesehatan saluran pencernaan dan meningkatkan imunitas tubuh,VB
1016675,menjaga,2703,setelah ratu dasyu menolak untuk menjaga mereka puru berusaha membawa mereka ke kerajaan paurav,VB
1018771,menjaga,2701,salah satu peran penting bhinneka tunggal ika bagi kehidupan warga indonesia adalah menjaga kesatuan negara republik indonesia,VB
1015860,menjaga,2703,aleksander dengan cepat menghukum mati mereka karena mereka sebenarnya ditugaskan untuk menjaga makam koresh tersebut yang sangat dihormati oleh aleksander,VB
1015805,menjaga,2701,fenomena ini disebut serat birefringence dan dapat dinetralkan dengan menjaga polarisasi serat optik,VB
1017175,menjaga,2701,ia tetap memperhatikan detail dalam menjalankan tugas resminya sebagai kaisar walaupun seringkali tidak antusias dan ia tidak lagi melakukan campur tangan secara langsung untuk menjaga stabilitas negara,VB
1017414,menjaga,2701,ia seorang ilmuwan yang memakai baju kriogenik untuk menjaga suhu tubuhnya tetap rendah,VB
1018355,menjaga,2702,tiga dari divisi rsi italia 2 littorio divisi infanteri ke 3 italia san marco marine divisi dan 4 italia monte rosa alpine divisi dialokasikan ke lxxxxvii liguria tentara di bawah graziani dan ditempatkan untuk menjaga sisi barat garis gothic menghadapi perancis,VB
1016614,menjaga,2701,kondisi yang ada biasanya dicapai dengan menjaga suhu reaksi tetap dan dengan menggunakan medium dengan kekuatan ionik yang relatif tinggi sebagai pelarut,VB
1014535,menjaga,2701,banyak fakta mengarahkan pada suatu dugaan bahwa priory of sion merupakan sebuah organisasi yang menjaga ketat ketat rahasia sejarah kristiani menurut versi yang berbeda dari kitab injil yang beredar di masyarakat,VB
1015246,menjaga,2703,hal tersebut adalah suatu bentuk kebrutalan polisi yang membuat korban dalam keadaan tak berdaya terlempar ke sana kemari di dalam mobil akibat cara mengemudi yang menghentak hentak dengan sengaja sementara korban tidak dapat menjaga diri dengan aman karena dikekang,VB
1016956,menjaga,2701,jika ceret surya menggunakan teknologi tabung surya kedap udara fasilitas kedap udaranya ini dapat menjaga agar air yang sudah dipanaskan tetap panas sepanjang malam,VB
1016134,menjaga,2703,keamanan di poso menurut mereka bukan andil dari kandidat petahana saja tetapi juga melalui upaya pemerintah pusat dan aparat keamanan dalam menjaga keamanan dan ketertiban,VB
1018094,menjaga,2701,pelatihan meliputi penggunaan perlengkapan perlengkapan falconry seperti kerudung rufter dan pengikat kaki jesses untuk menjaga burung tetap berada dalam kendali,VB
1017921,menjaga,2702,dalam perang yang melibatkan berbagai diadokhoi tujuan utama plotemaios adalah menjaga keamanan mesir dan kemudian menguasai daerah di sekitar mesir antara lain kyrenaika siprus dan suriah termasuk juga provinsi yudea,VB
1015878,menjaga,2701,sejak permafrost mencair perlahan lahan ia menyediakan mantap sumber air letusan sambil menjaga air untuk magma yang terlalu rendah,VB
71739,badan,1403,kita sudah lihat di negara negara eropa bahwa badan perwakilan adalah parlementaire demokratie,NN
71318,badan,1403,survei pengeboman strategis amerika serikat adalah sebuah badan para pakar yang ditugaskan untuk membuat penjelasan dari dampak pengeboman strategis inggris amerika dari jerman nazi pada teater eropa perang dunia ii,NN
74694,badan,1401,hanoch salah seorang dari orang orang sargon mengklaim bahwa badan spock cocok untuk fisiologi aliennya karena merupakan hibrid manusia vulcan,NN
76411,badan,1401,anto memiliki tinggi badan 170 cm dan berat 63 kg,NN
69734,badan,140c,pada tahun 1940 anggota badan swapraja dari tiga orang bertambah satu orang yaitu ponggawa laiwoi yang di jabat oleh “bunggasi”,NN
657961,dalam,4010,wanita keempat dalam sejarah menyapu 4 gelar grand slam ganda putri dalam 1 tahun kalender tahun ganda pada tahun 1998,IN 
387602,dalam,4007,untuk pertama kali dalam sebuah kereta bawah tanah dua gerbong di dalam sebuah unit dibangun dengan jalan akses antar gerbong,IN 
800552,harapan,3502,ketika ingin menyelamatkan boneka kakaknya yamato ishida takeru menyalakan harapan yang besar dan membuat aura crest of hope miliknya bersinar,NN
800230,harapan,3502,the longest ride kurang manipulatif dari rata rata film nicholas sparks tetapi pembuatannya terkesan manis sekali dan tanpa harapan   bahwa itu tidak penting bagi target penonton,NN
802403,harapan,3502,orang italia memiliki harapan yang tinggi untuk mengubah daerah itu menjadi aset ekonomi,NN
801058,harapan,3502,setelah dikonversi menjadi kapal induk ringan namanya berubah menjadi ryuho dengan harapan bahwa dirinya akan membawa keberuntungan,NN
920514,kunci,4206,perpecahan yang terjadi berikutnya merupakan faktor kunci yang menyebabkan melemahnya kekuatan partai liberal sebagai kekuatan politik yang dominan,NN
922894,kunci,4206,dua negosiator kunci perancis menteri patrimonio dan laksamana miot memberikan penjelasan yang dilampirkan pada perjanjian sebagai lampiran,NN
921488,kunci,4204,lagu ini ditulis dalam kunci a major,NN
920623,kunci,4201,steve jobs menemukan fakta ketika menaruh prototipe ponsel tersebut di dalam saku  kunci miliknya menggores permukaan prototype tersebut,NN
922094,kunci,4203,sebuah salt juga dapat digunakan sebagai bagian dari kunci dalam memecahkan algoritma kriptografi atau lainnya,NN
932498,lebat,5502,hujan lebat mencetuskan banjir kilat yang membunuh satu orang dan mencederakan 17 orang ,NN
958041,membawa,3004,akhirnya pencarian mereka membawa mereka ke dao hang salah satu murid jianzhen,VB
956175,membawa,3003,hanzo datang membawa pasukannya dan anggota anbu konoha dia bersekutu dengan danzo dari root,VB
1046131,panas,4904,setelah waktu pertengahan maka dimulailah waktu untuk sholat dhuha yaitu pada saat matahari sudah sangat panas sampai memanaskan tanah dan pasir,"JJ,NN "
161910,besar,5402,uruma dikenal karena perannya dalam menyediakan kamp kamp pengungsian berskala besar dan organisasi awal dari pemerintah lokal okinawa setelah pertempuran okinawa pada 1945,JJ
188156,besar,5402,ada dua tempat yang menjadi daya tarik di jonggring saloka yakni ngebros adalah suatu tempat yang terdapat karang yang terdapat lubang besar,JJ
328006,bunga,0601,pada awalnya kenangannya ditampilkan dalam warna penuh penuh dengan kesenangan menggambarkan lavigne di taman dengan pacarnya lalu pacarnya memberikan dia bunga dan mereka tertawa bersama sama,NN
